epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
136,0.482191,0.137992,0.963991,0.988201,0.984141,0.975081,04:09
137,0.473254,0.156550,0.963748,0.988636,0.983136,0.974817,04:08
138,0.521803,0.196088,0.962042,0.988346,0.984096,0.974132,04:09
139,0.482698,0.129625,0.964285,0.988204,0.984702,0.975369,04:08
140,0.453923,0.094458,0.963170,0.989374,0.984761,0.975119,04:08
141,0.500707,0.186995,0.963691,0.988493,0.982463,0.974585,04:08
142,0.493499,0.151265,0.963559,0.988601,0.983123,0.974711,04:08
143,0.463498,0.127060,0.963226,0.987841,0.984078,0.974593,04:08
144,0.521729,0.205965,0.962986,0.988499,0.983408,0.974470,04:08
145,0.441108,0.091554,0.964202,0.989124,0.984128,0.975414,04:09
146,0.475820,0.154070,0.963537,0.989173,0.983361,0.974902,04:08
147,0.430618,0.122995,0.963724,0.989714,0.983536,0.975175,04:09
148,0.418088,0.136607,0.963109,0.988956,0.982999,0.974544,04:08
149,0.426768,0.114819,0.963558,0.989167,0.983981,0.975066,04:08
150,0.469800,0.127069,0.963282,0.988786,0.984723,0.975018,04:09
151,0.426896,0.119643,0.963755,0.989058,0.983827,0.975098,04:08
152,0.476743,0.151440,0.964543,0.989322,0.982410,0.975205,04:08
153,0.442627,0.127832,0.964399,0.989688,0.983926,0.975603,04:08
154,0.433209,0.142914,0.963641,0.989032,0.984291,0.975151,04:08
155,0.450586,0.104019,0.964169,0.988480,0.984865,0.975421,04:08
156,0.503688,0.153484,0.963784,0.988811,0.982176,0.974639,04:08
157,0.417278,0.090872,0.964123,0.989458,0.982942,0.975162,04:08
158,0.494714,0.097537,0.965097,0.988965,0.983114,0.975568,04:08
159,0.512281,0.151159,0.963987,0.989011,0.982350,0.974834,04:08
160,0.521742,0.201409,0.962808,0.988732,0.982696,0.974261,04:08
161,0.455268,0.111184,0.964861,0.989688,0.984832,0.976061,04:08
162,0.449209,0.107508,0.964355,0.989150,0.984820,0.975670,04:08
163,0.481203,0.130884,0.964070,0.988858,0.984560,0.975390,04:09
164,0.450001,0.106825,0.964482,0.989565,0.984936,0.975866,04:08
165,0.484678,0.139282,0.963736,0.989453,0.984365,0.975323,04:08
166,0.467392,0.127590,0.964725,0.989439,0.983311,0.975550,04:08
167,0.494561,0.183899,0.963604,0.989177,0.982448,0.974708,04:08
168,0.502690,0.112626,0.964847,0.989303,0.984968,0.975991,04:08
169,0.498385,0.123696,0.964390,0.989839,0.983332,0.975488,04:08
170,0.415369,0.140508,0.964836,0.989411,0.984803,0.975971,04:09
171,0.484357,0.154527,0.963896,0.988960,0.983124,0.974969,04:08
172,0.447524,0.102149,0.963888,0.989350,0.985339,0.975616,04:08
173,0.430922,0.115350,0.963728,0.989412,0.983361,0.975058,04:08
