epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
114,1.043076,0.061297,0.979296,0.991585,0.986516,0.984173,02:57
115,1.032903,0.061892,0.979397,0.991599,0.987609,0.984500,02:57
116,1.044626,0.063058,0.978937,0.991761,0.986838,0.984118,02:57
117,1.044204,0.062237,0.978939,0.991358,0.986384,0.983905,02:57
118,1.041107,0.063136,0.978723,0.991059,0.987444,0.983987,02:57
119,1.027597,0.061318,0.979532,0.991636,0.988282,0.984746,02:57
120,1.015831,0.061904,0.979526,0.991375,0.986937,0.984341,02:57
121,1.020051,0.062273,0.979883,0.991424,0.987557,0.984687,02:57
122,1.028129,0.062950,0.978926,0.991263,0.987651,0.984191,02:57
123,1.013769,0.061040,0.980282,0.991366,0.986633,0.984641,02:57
124,1.024711,0.060614,0.980049,0.991607,0.987133,0.984709,02:57
125,1.030195,0.060750,0.980198,0.991628,0.987176,0.984800,02:57
126,1.029687,0.061037,0.979604,0.991598,0.987926,0.984683,02:57
127,1.013784,0.061240,0.980521,0.991703,0.988179,0.985231,02:57
128,1.026690,0.060454,0.980307,0.991355,0.987852,0.984955,02:56
129,1.015273,0.059645,0.979979,0.991386,0.988051,0.984849,02:57
130,1.014641,0.060532,0.979756,0.991857,0.988116,0.984871,02:57
131,1.030169,0.061028,0.979957,0.991829,0.987905,0.984912,02:56
132,1.022865,0.059621,0.980395,0.991823,0.987261,0.984969,02:57
133,1.021353,0.059873,0.980153,0.991829,0.987866,0.985001,02:56
134,0.997699,0.060617,0.980238,0.991402,0.988078,0.984989,02:56
135,1.007797,0.060337,0.980346,0.991697,0.987933,0.985081,02:57
136,1.025115,0.060134,0.980182,0.991980,0.988005,0.985087,02:56
137,1.026642,0.060410,0.980423,0.992094,0.987931,0.985218,02:57
138,1.012207,0.060280,0.980524,0.992097,0.987875,0.985255,02:57
139,1.016417,0.059180,0.980044,0.992265,0.988071,0.985106,02:57
140,1.018386,0.059697,0.979978,0.991921,0.987945,0.984955,02:56
